OTU,S110_L001,S111_L001,S112_L001,S113_L001,S114_L001,S115_L001,S116_L001,S117_L001,S118_L001,S119_L001,S120_L001,S121_L001,S122_L001
82797b600f4db919061a6eacddcaf689488b15a9,0,3,0,0,5,0,0,0,0,0,0,0,0
828cee7e93f44bb1be98cbe761242e49b3e72520,0,7,0,1,0,0,0,0,0,0,0,0,0
82aeae1227e3cf35435212b8b4897106b14a88d1,0,5,0,0,2,0,0,0,0,0,1,0,0
82b58151a1cd83ffff7e521b1fb56cb720a9f741,0,5,0,1,0,0,0,0,0,0,0,0,2
83162ea5972acfce608a6d44ec8faa02b20e97d9,0,3,0,4,1,0,0,0,0,0,0,0,0
832764d6c0910a730f3d0b98a46384dd275ea619,0,0,0,0,0,7,0,0,0,0,0,0,1
837050fc0abb8aeee23e31a70644b928e8493e3f,6,0,0,0,0,0,0,0,0,2,0,0,0
838c8e685845ee81e29889ed8a532b4bb166dfa2,0,3,0,4,1,0,0,0,0,0,0,0,0
83a9caf095c75970c5ea4ea4dd2d81fdd39b3e28,0,0,0,1,0,3,0,0,2,1,0,1,0
83ed76bef4f9613ade3d693a55f41c466e0808b2,6,0,0,0,0,0,0,0,1,1,0,0,0
843634b02ab88bad8cc05cefbbfe71d9c73bcba9,7,0,0,0,0,0,0,0,0,1,0,0,0
84eeeb1acbec31efdfcf411fbfc0869ebf6d0e77,0,0,0,3,0,0,1,0,0,1,0,2,1
850b0d9cc8f8f5502be649756df35a50c1eab4a3,0,1,0,1,5,0,0,0,0,0,0,0,1
8520b4e1d3f1654a4c4c3d9006a5d5d99a6b99d3,0,0,0,0,2,0,2,1,2,0,0,1,0
853efbb36afe8697ded1c94b0f8f4fefc8819c62,0,0,0,0,2,0,2,1,0,2,1,0,0
85416b2a9b6d73e98f4079061fac81207e464d42,6,0,0,0,0,0,0,0,0,2,0,0,0
85783228255db70cc8172d83e36c659f869963a0,0,0,0,0,0,0,3,1,0,0,0,3,1
85797a247bd297773570bccb56bebbb5a04d2be5,5,0,0,0,0,0,0,0,0,2,1,0,0
85d763ebe1c6ffc93132cc76534275f0a83ae084,0,0,1,1,0,4,2,0,0,0,0,0,0
85ee798545866862397fc57e54a0062c6f1d70a9,0,0,0,1,0,4,0,1,0,0,1,1,0
85f316f1377cffd716b282bbe0779144c89072c0,2,0,0,0,0,0,0,0,4,2,0,0,0
8620c86bfc3f2f87177c563682b0d50c7f83cdb8,0,6,0,0,0,0,0,0,0,0,2,0,0
8624058efc7cecb6b0c6f7044cc62ab7a1a5568a,0,0,0,0,2,1,2,0,0,1,0,1,1
864b4eac613193dae3b19544d9ceed4e87b20ca5,0,0,1,1,0,1,0,2,0,1,1,0,1
8699e81572bba8d8317c237cf08f8a8f17fbc7bf,1,0,0,0,0,0,0,0,6,1,0,0,0
869a5c7187b27ba04c483bc4e1b5fefa7df43967,0,7,0,0,1,0,0,0,0,0,0,0,0
869b4a5b84b1028cdce11eda7233b4b34dd5f410,0,0,2,0,0,0,0,1,0,1,0,1,3
86a410f1d971ce445342e0a36ce8c2a7dfc17182,5,0,0,0,0,0,0,0,2,1,0,0,0
86ba09de74308234fc52cca7cbe926a754c3514e,0,0,0,0,0,1,4,0,0,0,1,1,1
86f2ec9eb3dfea9b09c5a0059880ea1d9a3fa417,0,7,0,1,0,0,0,0,0,0,0,0,0
870f9fa5adea1670e196e79851ba98b2fb6cc341,0,0,0,3,4,0,0,0,0,0,1,0,0
871ebe8bd1aebf26c5d18e167a3f5b145a5bee59,0,3,0,0,5,0,0,0,0,0,0,0,0
8761f99f32730f12ab92f4b4182d35b5516a4180,0,2,0,0,6,0,0,0,0,0,0,0,0
87ba192e71f6d2335c7e541de1c8c3a4f018197f,0,0,0,2,0,3,0,0,3,0,0,0,0
87f085f9a5788d5a5143b34b2efac6348f8b265e,0,0,1,1,0,3,2,1,0,0,0,0,0
87f90403d4e5a13697b4c9ac488f489f7b278456,0,0,0,0,0,0,1,1,1,0,0,2,3
885216f8f448b8fbaf8e73fa12d710d53e5c7b67,0,0,0,0,0,0,3,0,0,2,0,1,2
885c2b564909b09d93aa60360f39a13691029e1e,6,0,0,0,0,0,0,0,0,2,0,0,0
88796d55475f99d3e1dccdaba3738cc11a8d8097,5,0,0,2,0,0,0,0,1,0,0,0,0
888f40eeeb8b328c7cad9cdaf3893befae0bbe09,4,0,0,0,0,0,0,0,0,3,0,0,1
8899de964f0bd6028277a0b3108276dc86b54f97,0,0,0,0,0,2,2,0,0,1,0,2,1
88a147f06a5c97a98204e76427814beed1dd711f,0,0,0,0,0,3,1,0,0,1,1,0,2
88a911ee3ec0b0643344b37e298eae7e953c7b93,3,0,0,0,0,0,0,0,1,3,1,0,0
88bd03b1a86126268daa53c9a86a8078fbeff960,0,0,0,1,0,1,1,2,2,0,0,0,1
88e712e63539f1ed944df573032635da2b31523b,0,0,0,0,2,0,2,1,0,0,0,1,2
88e72cf691cb36463dd6293e7b3b6d43acbc7f05,0,0,0,0,0,4,2,0,0,0,0,0,2
88fc5e118a5f3b4287c67ea461e18ee5516c8d54,0,5,0,0,3,0,0,0,0,0,0,0,0
891f5e619a8857c51c30fd414b733aae39a574d9,0,0,0,0,0,4,2,0,0,1,0,1,0
892a275bc444629a6d399f4c1dc1aa16ecf45e45,0,0,0,0,0,0,4,0,0,0,0,0,4
8a4921c01d9d5f7ca3a0efda5eb727db54a80769,0,0,0,0,0,0,3,0,1,2,0,1,1
8a59eb4135e885898672ee08176606c8bbc659b1,0,0,0,1,0,0,1,1,1,0,2,2,0
8b056727bcd0e7870c175f6050b2eb8dd301a2e9,0,0,0,3,0,0,4,1,0,0,0,0,0
8b1a55a8303575ce4dca1718c9da2358c28f034d,0,2,0,0,4,0,0,0,0,1,1,0,0
8b5a55757f7aea9669e34bedf0ea4153ddbffe44,4,0,0,0,0,0,0,0,0,4,0,0,0
8ba05fe8f313f4a0d688e91c955e76ac13f6a017,0,0,1,0,0,2,2,1,0,2,0,0,0
8c866ef176ea2716650c15daa5af94a134a41d92,0,0,0,0,0,2,1,3,0,1,1,0,0
8cc8c6bb4c508e412346aecfa6d3e4afe8ad14d5,6,0,0,0,0,0,0,0,1,1,0,0,0
8cf5fdde56289d71989e6e3c795419a58882d2e6,0,4,0,1,3,0,0,0,0,0,0,0,0
8d5771956cfe3aab25a3bc9b269973477dfcc350,0,0,1,2,1,1,1,2,0,0,0,0,0
8d5961da016e2104e0fcc57fb1260a4e8f6be389,0,0,0,0,0,0,2,0,0,1,0,2,3
8d61b31c1e09fde73cd1e13b13c6a656004562d9,0,0,0,0,2,0,0,1,2,2,0,0,1
8d69d366e8bbdbdf2fb355cb7a5552cea964517d,0,3,0,1,3,0,0,0,0,1,0,0,0
8da9737c2ca96fedafefbd05c27604030ab9f897,0,0,0,0,0,0,1,0,0,1,1,3,2
8dc7f923f533f62aecc87c109c13c946f5abaafa,0,0,0,2,0,1,2,0,0,1,0,1,1
8e3948067c661f849e235b6b14816a971ef9895f,0,4,0,0,1,0,0,0,1,1,1,0,0
8ea9f9d4ca3d69357b55f77ac7d45e76a590e235,0,0,1,0,0,2,0,2,0,0,2,1,0
8eb3797e37bb304daa935f7745382905a26d2bbd,0,0,0,0,1,0,3,1,0,2,0,0,1
8f69e0334f853b589218797b5ec8accb56fdc9bb,0,0,0,0,0,1,2,1,1,0,0,3,0
8f7810e1567731abcbafb6be50537af1fbc66599,0,1,0,2,2,0,0,0,0,1,0,0,2
8fbde5013515e8342bf21c8408214206d6e582ce,0,3,0,0,4,0,0,0,0,0,0,0,1
8fc63c7e714c5985dfc86bc0efac4d1c8fde06ea,0,3,0,1,4,0,0,0,0,0,0,0,0
9051dd4b87a05ed7770d657153f1ba38f6f59835,6,0,0,0,0,0,0,0,1,1,0,0,0
90916a53f0875c42d53e7e0d1edc8c1a0cc259c4,0,1,0,0,3,0,0,0,0,0,3,0,1
90994f6083fbae776ff7a5e9e7bf717243ba44e2,0,0,0,0,2,0,0,0,4,0,1,1,0
90c318db6f9925a5e778b34b153580979ff500ea,0,0,3,0,0,0,1,4,0,0,0,0,0
90dbcd040bb81ffa17802dbd768ef2c173ffe717,0,0,0,0,0,0,0,1,1,1,1,3,1
9107f141db4c32e97c65cfe1211ebc5cc91f8d36,0,0,0,3,4,0,0,0,0,0,1,0,0
91190aa97f27314524e2a04892860fa06f65a70f,7,0,0,0,0,0,0,0,0,0,0,0,1
912b11aed560d0e86d0a89895b6339d892513ebe,0,0,0,0,1,0,1,0,2,1,0,3,0
9155d614a34311b2b930239df2e800592860e8a2,0,0,0,0,1,0,4,0,0,0,1,2,0
919bb0086107d089d5f706a30da74f3770fa9730,0,0,0,0,0,4,3,1,0,0,0,0,0
91d8b4e93b9a41025d4e8703c9bdc241ac0d12db,0,0,0,0,0,2,3,0,0,1,0,1,1
91e51230f7013e8756e46325f4344265a1d0f4e0,0,0,0,0,0,1,0,1,0,2,2,1,1
91eeb178dc835fe8bd0ed3a865f8061f67f447f6,7,0,0,0,0,0,0,0,0,1,0,0,0
91f3881bd40676dad24528baf789f9c749fad2c6,0,1,0,2,5,0,0,0,0,0,0,0,0
925b6062825cba7607ddfe500050532f6aa332a2,0,0,0,3,5,0,0,0,0,0,0,0,0
926367012684d3d9bbae0c41bdb5efd6f27cbef6,0,0,0,0,1,0,3,2,0,0,0,2,0
92980894bb4612814a1e4e37ac507014db1f1f10,0,6,0,0,1,0,0,0,0,0,1,0,0
929909b539aa26efda38d6b36ee7574feb1d3758,0,1,0,2,4,0,0,0,0,1,0,0,0
92a0dcca8af56a49b035ac14d588ff803738cb22,2,0,0,0,0,0,0,0,1,4,1,0,0
930862faa0f1b845037bae5f4a36f536d0631bdc,0,8,0,0,0,0,0,0,0,0,0,0,0
931dbb3b67803aff203b2d815aa77ad847c32f58,6,0,0,0,0,0,0,0,2,0,0,0,0
93364eb7b392f9ba9732903cfa518f50d65caaaf,0,5,0,1,0,1,0,0,0,0,0,0,1
93c2cc2313b69ae5549ca1e36f78258160b55d60,0,0,0,1,0,4,0,1,0,1,0,0,1
93cf916a9cc0faf4b3aebed9384aa5f9feda0004,0,0,0,0,0,0,5,1,0,0,0,1,1
9453651d3a5dd17daa9c388510202d5426c92813,0,0,0,0,0,2,2,0,0,3,0,1,0
946ce551903feb40d362f4f0e0c2421460cdfbb9,0,0,0,0,0,0,0,0,3,1,1,3,0
9491558a60636cdc3379acbcfbde91c5a4d7ce0f,0,0,2,1,0,2,3,0,0,0,0,0,0
9498743be00a4b3f32c6683edea6f1ae530e116e,0,0,0,0,0,2,2,0,0,0,2,2,0
94dad395550780d5e1b45087d3409800760fa92e,0,0,0,0,0,0,1,1,0,2,0,1,3
9510b9d983e73a720e933dbcd82154a9dacbb522,0,0,0,1,1,0,4,0,0,1,0,0,1
955f64f6356e5c0aafd3be5c3512cfaaa26a3ef3,0,0,0,2,0,3,1,1,1,0,0,0,0
95c6334c781e5b600fbe6dcddf6ab1a9baa8b7d5,0,0,0,0,0,4,0,0,0,3,1,0,0
95c9935adeb233a9d27f75856a0015aafc2bda59,5,0,0,0,0,0,0,0,1,2,0,0,0
95d83fdb7d7157095a0be99b18ed6632ebb5d312,0,2,0,3,3,0,0,0,0,0,0,0,0
95e9859d5409ba8715a20b8fd0d768780dbee96c,0,0,0,0,0,3,1,2,1,1,0,0,0
960af4c6c482c5f69f77c34417d4d7f76205ff37,0,0,2,0,0,2,1,1,0,1,0,1,0
965ba0937166923f55d28705d1bcdbcac5629ad5,5,0,0,0,0,0,0,0,1,2,0,0,0
968e7e264f63f7b99cb34f816b8276baa7bb1da6,0,0,0,0,0,1,2,2,0,0,0,3,0
969173be621650882fc8f3f5067560e4831aaeca,0,4,0,0,2,0,0,0,0,0,0,2,0
969845be36110c07d310b3c75a622b451f28ebfa,2,0,0,0,0,3,0,0,1,1,0,0,1
96e6d6090a9737d0891f3c94a07223453877678d,0,0,0,0,1,1,1,2,0,1,0,2,0
96f86263d674a595be9e48634ae2e4437fabd3fd,0,0,1,0,0,0,1,0,1,0,0,0,5
9719817d27b62ed4439506fcc47c9c5f7390669a,0,0,0,1,0,0,0,0,0,1,0,5,1
97845fbe58ede985bbc606647779ae12f411619d,0,6,0,0,0,0,0,0,0,0,0,0,2
97e0958bd30d4a0828ee730064affca29e1c80f5,5,0,0,0,0,0,1,0,0,2,0,0,0
9818bbfdacae690903f4501a82819fbc50ea19df,0,0,1,0,0,1,1,0,2,0,1,2,0
98b11645b07daeb39e4b887fb5c2552e99259a8b,0,0,0,0,0,3,3,0,0,0,2,0,0
98eea163195c88d14267f34b00bea1bfb854a73f,0,7,0,0,0,0,0,0,0,0,0,0,1
98ffc1ff8a2c2188a2e551c598a2d7e0d72d5940,4,0,0,0,0,0,0,0,0,4,0,0,0
99112bbeb73b0f88d53c6f9498534f3035497edb,0,0,0,0,1,0,3,1,0,1,0,1,1
998dec040e87f6effe1feacd1fbb4eb61190caca,0,1,0,4,3,0,0,0,0,0,0,0,0
999ea75de0c13684dd960e03e058befef9987352,0,0,0,3,5,0,0,0,0,0,0,0,0
99d7363e0c0e41de5fa9b16b00cd3d2bbfa56a0d,0,6,0,0,0,1,0,0,0,0,1,0,0
99da69ede080878c5e9adf97aac258af918b2d97,0,0,0,0,0,2,6,0,0,0,0,0,0
99f99da2845b48a33c0427786e337381a310084d,0,0,0,1,0,0,1,0,2,0,0,2,2
9a1828c3db84285c519851ab08e823d84af5aa83,0,0,0,3,0,0,1,0,1,0,0,2,1
9a212bd735ed030bc5eccfe7f98f0ba75c1d48a5,0,0,0,0,0,1,4,0,1,0,0,0,2
9acc19746342f0933fc565b4c8d890ad085cebd8,0,0,4,1,0,0,1,1,0,0,0,1,0
9adaeaf67abfe71385939067d7665705fe25ca92,0,1,0,4,1,0,0,0,0,1,0,0,1
9b03aeb5bc14717cc79047f7c0be657c4dec3e5b,0,4,0,0,2,0,0,0,0,0,2,0,0
9b21e643b790a7a32b9d62ec77f133a8edebeeeb,0,0,0,0,1,0,2,2,0,1,1,1,0
9b40123a3d15bec5c44694092ed4fac6539f5ac7,0,0,0,0,0,0,1,1,2,1,0,2,1
9c02f0ae74d0443971d2907b7fec0868b7e0c497,0,6,0,0,0,0,0,0,0,0,2,0,0
9c0b09bb58bea57d47adba2ea786e40e024dde0b,0,0,0,0,0,2,4,0,0,1,0,1,0
9c1e819b7263a32b28761cb793e9b347f11a68f2,3,0,0,0,0,0,0,0,0,5,0,0,0
9c4406b80d73e9484b98bb035fc7be0615253e84,0,0,0,2,1,0,1,0,1,0,1,0,2
9d674300da1e88512e974ec7497902465815370f,6,0,0,0,0,0,0,0,1,1,0,0,0
9d6a74676b19748b38d54e7c5b46da6a7a676731,0,0,0,1,0,0,3,1,1,0,1,0,1
9da0af61dddc0471b8734ec24eef638e4450052e,5,0,0,0,2,0,0,0,0,1,0,0,0
9dbdf8168b05bbbf5dcca1da38cd57622cc098dd,1,0,0,1,0,0,0,0,1,5,0,0,0
9dc34c88c64dd4b118c6f3a60d0a50e8f88ab452,2,0,0,0,0,0,0,0,0,6,0,0,0
9dc4568987c8ab21a1ce6f56fcd71df8d715abf8,4,0,0,0,1,0,0,0,0,3,0,0,0
9e2758b1e04688c12f463b86f7316da5adffbac6,0,0,0,0,1,2,1,0,1,1,0,0,2
9e31f11640c3fb907778d69e19dca6ab67bbdb81,0,1,0,1,6,0,0,0,0,0,0,0,0
9eb708a52528a0f8179fe6b215d4bf4b19ad2161,0,0,0,0,1,1,0,1,0,2,0,1,2
9ebeb04f96e55e8cb85d7869457fc8f9389a13aa,0,2,0,2,3,0,0,0,0,1,0,0,0
9ee9d9b23d7eb6709f41e845d7f8751a1cc9f78b,0,3,0,1,4,0,0,0,0,0,0,0,0
9eec2a995f262e07e4b343945941d1136850eb5b,0,0,1,0,0,1,1,1,3,0,1,0,0
9f26fa11b737eb3e59a712078d200f49b9bcf30e,0,1,0,1,3,0,0,0,0,0,2,0,1
9f4ff5fdee09c37c7f25b2564fb7ee23a2a49192,0,0,0,0,1,1,1,2,0,1,1,1,0
9f82723e26e2d25f92ea3ed3eab56017349d1116,0,2,0,1,3,0,0,0,0,0,0,0,2
9f9f19e69ace10885492f2d18b32f9684a044831,0,1,0,3,4,0,0,0,0,0,0,0,0
9fcac6b77469142c5014c89bdf99b105386d7732,0,0,0,0,0,0,0,1,0,1,0,2,4
a02e38a3b9f2da78961d3dc679aba81112c8756f,0,0,0,4,4,0,0,0,0,0,0,0,0
a02fa3a9469b340e34fd1ca843864ff8739eb6bb,0,0,1,0,0,0,4,2,0,0,0,1,0
a060944d03f148a07d85bd464b8e3742d2da1b86,0,0,0,4,3,0,0,0,0,0,1,0,0
a0c43ad92c01dfb047ce64663fb173385b644772,0,7,0,0,0,0,1,0,0,0,0,0,0
a0dc4015778b7a7a908ee9adec6d90eef32be53b,0,2,0,3,3,0,0,0,0,0,0,0,0
a12df5bd16a991ecf28a00f99a6c550111a55532,0,0,2,1,0,0,1,0,0,4,0,0,0
a131115e5eca92d1df4bb14c1c49d386f2d5f45d,0,5,0,1,1,0,0,0,0,0,0,0,1
a142624e40aeae2250832b8d8c5ee53126b97ee3,3,0,0,0,0,0,2,0,0,0,0,3,0
a1927462c29a8df14dbe43ae2bc127be6e1d28b6,6,0,0,0,0,0,0,0,0,2,0,0,0
a1a85ee8299aee50045be0544273ebfcfad60d1c,5,0,0,0,0,0,0,0,2,1,0,0,0
a1b77aca712745d3b8fd79e5f5031c485eba86c0,0,0,0,2,4,0,0,0,0,2,0,0,0
a1cd6d2b9cf13b2d3d21306a89ef922b3b67aed2,0,6,0,0,0,0,0,0,0,2,0,0,0
a20515b66ee4e5a46a6e56ce6bc2a5804970cb37,0,0,0,0,0,0,7,0,0,1,0,0,0
a2122b86ed94e0d4809d175187eecbddfb21a6a6,0,7,0,0,0,0,0,0,0,0,1,0,0
a22d357df5ab6429dfa50850c81878b543c79d32,0,7,0,0,0,0,0,0,0,1,0,0,0
a24605c3112cf2bacca35ee88716a481a12a9f8e,0,0,0,0,0,0,3,1,0,0,0,4,0
a28246d5e30eaf43c49dda6310fc6285789a2fcd,5,0,0,0,0,0,0,0,3,0,0,0,0
a2e822e95c00ff7a2cb93e9161a95ce63794f085,0,0,0,1,0,0,2,1,0,0,2,2,0
a346d6948b93808b23aa867d814f2d0a81530f29,0,0,1,0,0,3,2,0,0,1,1,0,0
a347844f2c087b20aab760877ea7b99ace4cc54b,0,0,0,0,0,0,3,3,0,0,0,0,2
a38e4b930acc56f244b8a193655f9d91e7b64fd9,0,0,2,1,0,0,0,2,0,1,0,0,2
a394f357b8a894fefa25efbfb6a7365d5e00f1ef,0,0,0,0,0,1,1,0,0,3,0,0,3
a39e6e4d367e27f642e9cdd7c6909e09346220ac,0,0,0,0,0,0,4,0,0,0,0,1,3
a3d7e3b3fd79d8c22d2636e6beeeb4c7ce726020,0,0,0,0,0,2,1,0,0,1,0,2,2
a3e9c963f9da8b963a7e7a94fde2dfa18c369c49,0,2,0,4,1,0,0,0,1,0,0,0,0
a42249299fa2404fa2e3d2bb5ac152ff8417f2cb,5,0,0,0,0,0,0,0,3,0,0,0,0
a48d82c41cedbdb134313682853c948ebe8a0f8d,0,6,0,0,0,0,0,0,0,0,2,0,0
a4b1b296859334daa7a73cc91adcfa0aa6d6beeb,0,0,1,3,0,2,0,1,0,0,0,0,1
a4e8b7842a36edb5912e3c4bdc94bccedf488e47,0,0,0,0,0,1,2,0,0,1,1,0,3
a53005033d7f6a798a4dc63b27d118e0c3ccf920,5,0,0,0,0,0,0,0,1,2,0,0,0
a56976f36a13530df20a3d08c21e400583c4ccd2,0,0,0,0,2,2,2,0,0,1,0,1,0
a5862224a818a53c7d5d33df6d4a7a6053cd2cb5,0,0,0,1,0,1,4,2,0,0,0,0,0
a5eb68ea84603106f2e04fa701029bb9ec7a4df4,0,0,0,0,0,1,3,1,0,0,0,3,0
a617a72f0c4c3383e8b1b951ca18f10a30fe94b4,0,1,0,1,2,0,0,0,0,2,2,0,0
a63d924b2e757869a10636c4a0e06a1907e35e30,0,0,0,0,0,0,1,0,4,0,0,2,1
a644b8ad08591b723d58ae90edb41992c69ddac2,2,0,0,0,0,0,0,0,3,3,0,0,0
a67cecaecffd884316fe300bccecb40fe436af5f,0,0,0,0,0,1,0,4,3,0,0,0,0
a67f70466dd80f83df794737dda6fd5e53ebe546,0,0,0,1,0,2,0,1,0,2,0,0,2
a681063cc815cd86b3e4371cd3294fffbb9be9ad,7,0,0,0,0,0,0,0,0,1,0,0,0
a6ac069d16a66ffb33d3a1113a7d52ffd4ca5278,0,0,0,1,0,0,2,0,1,0,0,4,0
a6b14c5df7ab819165ce87bd36d32ab939af2979,0,1,0,1,2,0,0,0,0,1,3,0,0
a6cae62f09067c12fceb0ef5f6ced277ae3ff891,0,1,0,1,5,0,0,0,0,0,0,0,1
a6ce6a83235d246f6f9596a7596dd71872bbe956,0,7,0,1,0,0,0,0,0,0,0,0,0
a6f3c37ff97feca7ac19995f659cd23d36e69957,0,3,0,0,4,0,0,0,0,1,0,0,0
a7209887f771e6fd319347b27bbf071b3b972c85,0,2,0,2,3,0,0,0,0,0,0,0,1
a7319976a70312fa4abf67b99b7b483e80795d42,0,0,0,1,2,1,1,1,1,0,0,1,0
a768ed2cf5e023f74e91f15450c5fe1b14e6f8bc,0,0,0,0,0,3,1,0,0,3,0,0,1
a79ca756019288aac46ca928e50e196c6b8b26bd,0,7,0,1,0,0,0,0,0,0,0,0,0
a7d9203d26678c5c44f34fa7109e64f97c1cb62f,0,8,0,0,0,0,0,0,0,0,0,0,0
a7f1b577f80160b7a830560fa5b357bd32ec03f4,2,0,0,0,0,0,0,0,2,4,0,0,0
a856fb25ee75352915322e70d786990642cb845f,0,0,0,0,0,0,2,1,1,1,1,2,0
a87e7eb3a97abed9e89521030f926d1b9d5b94d8,0,0,0,1,0,0,2,0,0,2,2,1,0
a8814637fd187adec5ce300bd089426773b7a8f1,5,0,0,0,0,0,0,0,2,1,0,0,0
a8927673c8fc642df1707fe16a484616a0f7754a,0,0,0,1,2,0,1,2,0,0,0,2,0
a8cfababe49242a8d4edbce7dbcf5c96c4d86c26,0,0,0,1,0,0,4,0,0,1,0,2,0
a929f96e1fbece7b4d7ce91bed053ba116d94d64,0,0,0,2,0,0,2,1,0,0,0,0,3
a9428461435e3dc8cee37b86833f0ba757f02b6c,0,1,0,6,1,0,0,0,0,0,0,0,0
a96ee67676b528b40f675b1f1d88f52881d17a16,0,7,0,1,0,0,0,0,0,0,0,0,0
a97098a43f89dfc5cecade29ea7e6970576f4ae2,0,0,0,3,4,0,0,0,0,0,0,0,1
a9a4e6347ef0c20dc7ebd5884e3af97a57a3dea2,0,0,0,0,2,0,2,1,0,0,0,0,3
aa2b69bc1aa4cacdaf4e043d0e1929a12a20c629,0,0,0,0,1,1,0,0,0,3,0,1,2
aa3d9441c68c3b0c8be73e477a8039a05c1c3c11,0,0,0,0,0,4,2,0,0,0,0,2,0
aa4d4e3ae7533fa37d3067ebd1435ecbff4c24d2,0,0,0,0,1,1,1,2,0,1,0,1,1
aa7b2aeb0609054aca47861e645ba37b93967781,0,0,0,1,1,2,1,1,1,0,0,0,1
aaab17ad53b45d5f1b3f45a369ec6841163139df,0,0,0,0,0,0,0,0,0,0,0,3,5
ab1d729a9773ca71ffed9467aa746d64c0f00c65,0,2,0,3,3,0,0,0,0,0,0,0,0
ab6322b8cd730f63a666c123ccc736f72591c96b,0,0,0,0,1,2,1,1,1,0,0,1,1
abb28e043c69362f6bf669cfa061ffa225826e73,0,0,0,0,0,1,1,2,0,1,3,0,0
abb4ca34dc8f24abe1ded0b8f2419bfc2b4b4110,0,7,0,1,0,0,0,0,0,0,0,0,0
abe8bd1720c5788d0df540e515a2c3c5ee517527,2,0,0,0,0,0,0,0,1,3,0,0,2
abf656f7b71f5924e8b1d9846bd984f13c9a1fc5,4,0,0,0,0,0,0,0,2,2,0,0,0
ac06a0429a6d1adba5ef2eafcf11f7d2af1cb551,0,0,0,0,0,4,3,0,0,0,0,0,1
acae22d3d8f315ed42b21912fad458c0130c1772,5,0,0,0,0,0,0,0,0,3,0,0,0
ace46229d0458898f597d838edb5ff69c9283018,7,0,0,0,0,0,0,0,0,1,0,0,0
ad0bca4f2d02fda7e223700b404cc9c06aec5c48,0,6,0,0,1,0,0,0,0,0,0,0,1
ad625dae5bc62b4b4e09cc8d0e7366df4379f0cd,0,0,0,0,0,0,2,0,4,1,0,0,1
ad69bcc73a8dbf75697702ee3d55e0d5d41f89fb,3,0,0,0,0,0,0,0,2,3,0,0,0
ad72f78e8cefaef844c9a4e48e7885c65cb8c7e6,0,0,0,2,0,1,4,1,0,0,0,0,0
adee3e2bdc346591e4f2b6c7c546f027ff5cf43e,0,0,1,0,1,0,1,1,2,0,1,0,1
ae014ccea53c9b993b295df5138a7b65f779a69c,0,0,0,0,0,3,2,1,0,1,0,1,0
ae3cb6cddb2bfda591513c76b2112e56407485c3,5,0,0,0,0,0,0,0,0,3,0,0,0
ae4f09d9af2404eaa14c6bc3bea2aa437cddc13b,0,0,0,0,0,2,2,2,0,0,0,2,0
aea1504420c6e2e83d285c0898018f69d48702dd,0,0,0,2,5,0,0,0,0,0,1,0,0
af2878c8958916ebfc03f0807ac1c4395c975b9d,0,0,0,0,0,4,2,1,0,1,0,0,0
af2a0f986235221d3784af955ccccc8153cfa1a8,0,1,0,3,4,0,0,0,0,0,0,0,0
b0741fc09a013e9b1972814d9e065ac241e5f053,3,0,0,0,0,0,0,0,0,5,0,0,0
b07bf15f799f57907dd446d92d422e17bd2fec7c,5,0,0,0,0,0,0,0,0,3,0,0,0
b098eda33fcd4c87d866300efed590eb4a4deecc,1,0,0,0,1,0,3,0,1,1,0,1,0
b0f64980b56f12f3042d566c5b505c9810a66f8b,0,0,0,4,3,0,0,0,0,1,0,0,0
b0fb4ec6a6c99b599cdc4f9a2578dda472e276b2,0,0,1,0,0,5,0,1,1,0,0,0,0
b12cf4a61a1302b5d9f8e1bc3ca0cb6d33645585,0,7,0,0,0,0,0,0,0,0,1,0,0
b15f99dda3469abe9e3087b6445f7c2c730f4df0,0,0,1,0,1,0,1,1,1,1,0,2,0
b16eb8803194881f735e6d96d11bb22c73cd3a0c,0,0,0,0,0,3,3,0,0,0,0,0,2
b1a972e3be1a7300f3ee3adf39ced6359193f05e,0,0,0,0,0,0,4,0,1,0,1,2,0
b1d974b76fec6a13c5d382608797ca960cef3d4c,0,0,0,0,0,1,0,3,1,0,1,0,2
b1e47ba848822aeccbb304bb1af123ec93933ed2,5,0,0,0,0,0,0,0,0,2,0,0,1
b1eb4c75e635a4f046b878691d36bd2e0d3be3c5,0,2,0,3,2,0,0,0,1,0,0,0,0
b24ad9a6442b80548c9cd7eed56eb970d7215975,0,0,0,0,0,0,1,0,1,0,0,3,3
b2b005c849cbc724a987a66f96a3de828f5d780c,0,1,0,0,6,0,0,0,0,1,0,0,0
b2b1a0f9ec3abd6a9b227ce1510ef2f60de394f8,0,6,0,0,1,0,0,0,1,0,0,0,0
b378cab7b21ba3f2a4f3992acb73be93185596e3,0,0,0,1,0,1,1,0,3,0,0,0,2
b3d27244c7c2c3f1f8f6e86e27af4d752557d0ac,0,0,0,0,0,0,3,1,0,0,0,4,0
b3db2310a95e8667902eee02aff84f3f6687864d,8,0,0,0,0,0,0,0,0,0,0,0,0
b409e3726e7bff6405522b0a80e89904fd4217b6,0,0,0,1,0,0,2,2,2,0,0,1,0
b42a1f9dc6ab935f84c407a9ac50086d7d282591,7,0,0,0,0,0,0,0,0,1,0,0,0
b47c7ec50cb4359e439376003d17f07969e8f9ef,8,0,0,0,0,0,0,0,0,0,0,0,0
